"id","date","post_author","text","mentions","total_views","total_fwds","hidden_edit","last_edit_date","scheduled","via_bot_id","noforwards","ttl_period","reactions","fwd_title","fwd_username","fwd_channel_id","title"
410,1646927728,"channel","Мы призываем граждан к всеобщему саботажу!

Путин развязал в Украине чудовищную, несправедливую, бессмысленную войну. Каждую минуту в соседней стране взрываются ракеты и бомбы, гибнут ни в чем не повинные люди. Киев, Харьков, Херсон, Одесса прямо сейчас горят и превращаются в руины.

Эта война начата Путиным, но ведется от имени Российской Федерации, от нашего с вами имени. Каждый гражданин России, вне зависимости от того, поддерживает ли он войну против Украины, несет и будет нести ответственность за это преступление. Это будет юридическая ответственность для военных преступников, развязавших войну. Это будет моральная ответственность для всех нас.

Но помимо ответственности мы все разделим тяготы и последствия войны. И эта цена будет очень высока. Резкое падение уровня жизни, разрушение планов и карьер, бедность и отсутствие перспектив. Причем не на короткое время. На года и десятилетия.

Войну необходимо остановить. Необходимо спасти те жизни, которые еще можно спасти. Необходимо спасти будущее российских граждан и России как государства. Антивоенные выступления требуют мужества. И его предстоит проявить. Если мы хотим остаться людьми.

Но есть действенные способы давления на власть, которые не требуют личного героизма. Мы призываем граждан к всеобщему саботажу. Саботировать можно любую работу. В военкоматах могут пропадать дела призывников. В отделениях полиции могут забывать оформлять протоколы на задержанных. Банки могут ошибаться и опаздывать с платежами, кто-то может задерживать поставки продуктов, товаров. Сотрудники государственных ведомств могут неожиданно заболеть ковидом и не выйти на работу, не сделав что-то важное. Граждане могут массово перестать оплачивать коммунальные услуги или задерживать оплату. Даже транспортный коллапс в крупных городах – невыход водителей на работу, сбой светофорной системы – станет очень заметным событием для людей и создаст ощущение массового неприятия войны.

Отдельно мы обращаемся к депутатам Государственной Думы и членам Совета Федерации. Вы лучше многих понимаете бессмысленность и лживость этой войны и разрушительность ее последствий. Вам есть, что терять, но страшно выступить против. Просто не ходите на заседания и не голосуйте. От вас многое зависит. У вас многое на кону. Вы видите самоубийственность курса Путина. И, наверное, хотели бы отмотать время назад. Вы не подписывались под мобилизацию и военную диктатуру. У вас есть шанс. Поступите сейчас так, чтобы не жалеть после.

Масштабная итальянская забастовка, при которой граждане не нарушают закон, но максимально замедляют и затрудняют функционирование государственных сервисов и служб, не ставит участников под угрозу, но ведет к коллапсу управленческого госаппарата.

Участие в саботаже не требует героизма, не несет рисков, но может спасти жизни тысяч людей в Украине и честь миллионов в России.

Участники Антивоенного комитета:
Михаил Ходорковский, общественный деятель 
Гарри Каспаров, политик, 13-й чемпион мира по шахматам 
Сергей Алексашенко, экономист 
Сергей Гуриев, экономист 
Юрий Пивоваров, историк, академик РАН 
Евгений Киселев, журналист 
Дмитрий Гудков, политик 
Борис Зимин, предприниматель 
Евгений Чичваркин, предприниматель 
Виктор Шендерович, писатель
Юлия Латынина, писатель, журналист",0,8634,100,1,1646927747,0,,0,,"[(👍, 313), (🤔, 26), (🔥, 6), (❤, 4), (🤬, 4), (🥴, 1)]","Михаил Ходорковский","khodorkovski",,"Феминистское Антивоенное Сопротивление"
406,1646918881,"channel","**Жители 103 городов мира вышли 8 марта на акции памяти погибших украинцев

**Их [организовали](https://t.me/femagainstwar/375) представительницы Феминистского антивоенного сопротивления. Акции прошли в России, Америке, Финляндии, Франции, Чехии, Грузии, Италии, Германии и других странах. Желающие возложили цветы к памятникам жертвам Великой Отечественной войны и зданиям посольств Украины в память о погибших во время спецоперации.",0,9002,11,1,1646918894,0,,0,,"[(❤, 237), (👍, 6), (🤯, 1)]","7х7 — Горизонтальная Россия","horizontal_russia",,"Феминистское Антивоенное Сопротивление"
373,1646827395,"channel","🚺 Задержана очередная активистка «ОНА» 🚺

8 марта в Калининграде задержали нашу участницу Дарью. Она просто сидела на краю площади с цветами, когда подошли полицейские. Забрали как минимум до завтрашнего дня. Связи с ней сейчас нет, как и информации о точном местонахождении.

А тем временем в Петербурге выпустили под подписку о невыезде Евгению Сметанкину, Полину Титову, Лёлю Нордик и Марию Малышеву. Все они проходят по абсурдному уголовному делу о ложном сообщении о готовящемся взрыве, про которое мы недавно писали. Феминистки не террористки!

Свободу участницам «ОНА» и всем российским феминисткам! Руки прочь!

#рфо_она #новости",0,9685,22,1,1646827411,0,,0,,"[(🤬, 281), (👍, 15), (❤, 9)]","РФО «ОНА»","rfo_ona",,"Феминистское Антивоенное Сопротивление"
367,1646770456,"channel","**«Сделают похороны с почестями, памятную доску в школе и все» **Глава «Солдатских матерей Санкт-Петербурга» Оксана Парамонова — о том, как россияне пытаются найти своих близких на войне

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

«Специальная военная операция» России в Украине началась 24 февраля. За 13 дней Минобороны РФ только однажды, спустя неделю после начала войны, сообщило информацию о потерях — 498 погибших с российской стороны. Других данных на сегодняшний день нет. Хотя официально в «спецоперации» участвуют только контрактники, многие родственники срочников не могут дозвониться до своих родных, ранее отправленных на службу к границе с Украиной. Министерство обороны также не рассказывает матерям, где и как им найти своих сыновей. Одно из немногих мест, куда обращаются родственники пропавших военнослужащих — правозащитная организация «Солдатские матери Санкт-Петербурга». Специальный корреспондент «Медузы» Саша Сивцова поговорила с главой организации Оксаной Парамоновой.

https://mdza.io/ktvcLNo-3wo",0,10109,43,1,1646770488,0,,0,,"[(😢, 143), (❤, 19), (👍, 11), (🤔, 1)]","Медуза — LIVE","meduzalive",,"Феминистское Антивоенное Сопротивление"
350,1646755285,"channel","Антивоенный марш в Бишкеке.

Присылайте нам фото и видео с сегодняшних акций. Не забывайте указать город и место: @DOXAJOURNALBOT",0,9299,13,1,1646755293,0,,0,,"[(❤, 296), (👍, 14), (🔥, 13), (👏, 1)]","DOXA","doxajournal",,"Феминистское Антивоенное Сопротивление"
326,1646743243,"channel","**8 марта в России проходят феминистские антивоенные акции **
**
**ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

Девушки из разных городов [оставляют](https://t.me/femagainstwar/314) цветы у военных памятников, требуя вывести войска из Украины",0,9661,13,1,1646743263,0,,0,,"[(👍, 151), (❤, 77), (🥰, 8)]","Медуза — LIVE","meduzalive",,"Феминистское Антивоенное Сопротивление"
325,1646743179,"channel","Девушки с цветами начинают собираться у Гостиного двора. Полиция просит всех разойтись. 

Видео: @avtozaklive",0,9646,33,1,1646743203,0,,0,,"[(🥰, 246), (❤, 106), (👍, 19), (👏, 12)]","Avtozak LIVE","avtozaklive",,"Феминистское Антивоенное Сопротивление"
307,1646672443,"channel","Будьте бдительны!

Не общайтесь с незнакомцами на политические темы и не вступайте в дебаты — ни на акции, ни в автозаке, ни в открытом чате. Помните, [что бывает](https://ovd.news/story/delo-novogo-velichiya), когда в компании оказывается провокатор.

О чем еще важно не забывать во время задержания и не только — узнаете из мультика.",0,15898,175,1,1646672481,0,,0,,"[(👍, 249), (❤, 35), (👏, 3), (🥰, 2)]","ОВД-Инфо","ovdinfo",,"Феминистское Антивоенное Сопротивление"
301,1646660058,"channel","Фемактивистка Полина Титова, которая провела больше суток в изоляторе временного содержания в Петербурге, освобождена сегодня под обязательство о явке. Текущий статус Титовой — подозреваемая по делу о телефонном терроризме. 

http://amp.gs/jZoUK",0,19072,10,1,1646660109,0,,0,,"[(🤯, 100), (😢, 15), (👍, 13), (❤, 9), (🤬, 8), (👏, 4)]","DOXA","doxajournal",,"Феминистское Антивоенное Сопротивление"
283,1646575641,"channel","Более 2500 задержанных в 49 городах. 810 в Москве, 383 в Санкт-Петербурге, 280 в Новосибирске. Найти близких помогут наши [списки задержанных](https://ovd.news/news/2022/03/06/spiski-zaderzhannyh-v-svyazi-s-akciyami-protiv-voyny-s-ukrainoy-6-marta-2022-goda).

Подробности происходящего — в канале [ОВД-Инфо LIVE](http://t.me/ovdinfolive).",0,29759,30,1,1646575662,0,,0,,"[(😢, 86), (🤬, 20), (❤, 13), (👍, 7)]","ОВД-Инфо","ovdinfo",,"Феминистское Антивоенное Сопротивление"
282,1646575277,"channel","**На акцию в Петербурге снова вышла блокадница Елена Осипова.** Ее уже арестовывали на прошлой акции",0,26250,116,1,1646575291,0,,0,,"[(❤, 696), (🔥, 32), (👏, 28), (🤬, 19), (😢, 19), (👍, 8), (🥰, 3)]","«Гроза» | Казань","mediagroza_kzn",,"Феминистское Антивоенное Сопротивление"
281,1646574273,"channel","Задержанные в Москве передают привет из автозака. В один автозак полицейские загрузили 29 человек.

Видео: читательница DOXA",0,23094,87,1,1646574306,0,,0,,"[(❤, 306), (👍, 17), (🤬, 14), (👏, 12)]","DOXA","doxajournal",,"Феминистское Антивоенное Сопротивление"
280,1646572779,"channel","",0,22137,20,1,1646572801,0,,0,,"[(❤, 143), (🤬, 46), (👍, 15), (🤯, 5), (🔥, 3)]","«Гроза» | Казань","mediagroza_kzn",,"Феминистское Антивоенное Сопротивление"
277,1646567356,"channel","❗️**Вот наша точка сбора**❗️**
**
Подходите к площади перед Казанским вокзалом. Пока людей немного, ходите, будто вы пассажир, наворачивайте кружочки по площади. Когда толпа начнет сгущаться, надо поднимать плакаты. Мы постараемся дать сигнал, будьте внимательны. После этого начнем шествие.

Перешлите это друзьям, которые идут с вами, если они еще в пути и не подписаны на канал.

Всем удачи!",0,19230,47,1,1646567394,0,,0,,"[(❤, 83), (👍, 15), (🤯, 3), (🤔, 2)]","6 марта 15:00, Москва","stopwarmsk",,"Феминистское Антивоенное Сопротивление"
264,1646557562,"channel","«[Ротонда](https://t.me/rotondamedia/3195)» сообщает, что в Санкт-Петербурге на Гостином дворе, где традиционно проходят митинги, устанавливают дополнительные камеры видеонаблюдения — скорее всего для того, чтобы использовать систему распознавания лиц против протестующих. Такая же система уже давно работает в Москве, в том числе и [на нынешних антивоенных протестах](https://t.me/TJournal/54597).

Напоминаем нашу [инструкцию](https://ovd.legal/instruction/face-recognition) про о том, как себя вести, если вас вычислили по камерам после акции протеста.",0,13357,55,1,1646558107,0,,0,,"[(🤬, 87), (👍, 7)]","ОВД-Инфо","ovdinfo",,"Феминистское Антивоенное Сопротивление"
262,1646553909,"channel","[Краткая инструкция](https://telegra.ph/Instrukciya-po-cifrovoj-bezopasnosti-03-05) по цифровой безопасности для друзей и коллег в России.

Внутри:

1. Как защитить свою личную переписку.
2. Как не запалиться в крупных телеграм-чатах.
3. Как вести соцсети без самоцензуры и минимизировать риск присесть на 15 лет.

За идею спасибо [Илье Красильщику](https://t.me/krasillive).",0,13404,408,1,1646554272,0,,0,,"[(👍, 55), (❤, 10), (🔥, 2), (🤯, 1)]","запуск завтра","ctodaily",,"Феминистское Антивоенное Сопротивление"
247,1646498625,"channel","ООН опубликовала новые страшные цифры: 351 человек из числа мирных житель_ниц погибли в конфликте в Украине.",0,9732,9,1,1646498652,0,,0,,"[(😢, 116), (🤬, 19), (🤯, 5), (👍, 2)]","DOXA","doxajournal",,"Феминистское Антивоенное Сопротивление"
238,1646483581,"channel","**Мы – беларуские феминистки и активистки, поддерживаем украинских феминисток и присоединяемся к ****#ФеміністычныАнтываеныСупраціў****
**
Мы создали беларуский манифест, чтобы обозначить проблему беларуской диктатуры и важности общей борьбы против империалистских настроений Российской Федерации и диктаторских действий Республики Беларусь.

**Мы хотим заявить следующее: **

– Многие феминистки и активистки из Беларуси, а также НГО, работающие с правами женщин, были вынуждены покинуть Беларусь из-за своей деятельности**. Теперь часть из нас борется с беларуской диктатурой и патриархатом в Беларуси, а часть – по всему миру, где распространяют свои ценности за пределами Беларуси.**

– **Украина стала вторым домом для многих из нас из-за политических репрессий 2020 года. **Тысячи беларусок, которые боролись с режимом Лукашенко, обрели в Украине надежный дом и ощущение безопасности, благодаря которым смогли продолжить свою деятельность.

– **Большинство беларусов и беларусок были втянуты в войну не по своей воле, мы знаем, что за участие в военных действиях отвечает режим, с которым многие из нас борются многие годы.** Преступный и нелегитимный президент, принимающий решения за нас всех, не является нашим голосом и нашим выбором. Диктаторам и империалистам всегда плевать на граждан и гражданок своей страны, это видно потому как в виде пушечного мяса в войне России против Украины сначала использовали российских солдат, а теперь подключили солдат из Беларуси. 

– **Феминизм – не поощряет насилия и является однозначным антимилитаристским движением в мире. Мир патриархата построен на власти и контроле, он делает самые уязвимые группы еще более уязвимыми: бедных делает еще беднее, детей еще слабее, больных еще больнее.** Он призывает к войнам и смертям. Мы выступаем не только против войны и за мир, но и за безусловную солидарность с теми, кто оказывается в уязвимом положении. 

— **Мы, беларуские феминистки и активистки, с первого дня войны стали помогать гражданкам и гражданам,** оказавшимся в Украине, как нашей страны, так и всем тем, кто пострадали от военных действий Путина. 

— **Мы, беларуские феминистки и активистки, выходим на акции протестов, помогаем **беженкам и беженцам, собираем и распространяем информацию, собираем гуманитарную помощь и отвозим ее на границы.  Но главное – мы объединяемся по всему миру, чтобы сказать: «НЕТ войне!», которую развязал Путин под лозунгом патриархальных «традиционных ценностей» и которую он продолжает при поддержке Лукашенко, дабы удовлетворить свои имперские амбиции. 

— **Мы не остаемся равнодушными. Мы солидарны с Украиной и мы вместе будем бороться до конца**, пока Украина и Беларусь не будут свободными. Российское нападение на Украину не делает нас добрее, но мы верим, что оно поможет нам  солидаризироваться и научит нас вместе защищаться от общего агрессора. 

— **Любая война – это всегда боль, насилие, разрушения и нищета, это колоссальные экономические и социальные потери**, на которых больше всего наживаются «самые сильные». Война увеличивает разрыв между наиболее уязвимыми социальными группами и теми, кто в войне заинтересован. 

— **Мы призываем вас присоединиться к движению, которое не поддерживает империалистические настроения Путина и которое всем сердцем желает мира  и свободы Украине и Беларуси.** Мы говорим словом и показываем действием – «НЕТ ВОЙНЕ!» и призываем вас и ваших близких сделать также.

**Присоединяйтесь к нам!**

__Жыве Беларусь! 
Слава Україні!__

__01.03.2022__

**BY ** https://bit.ly/3Mb4uQy 
**UKR**  https://bit.ly/3vuecrC
**RU**  https://bit.ly/3pqGGia 

Феміністычны Антываены Супраціў:  https://t.me/belfemagainstwar
Также мы присоединяемся к нашим российским коллежанкам и поддерживаем все сказанные ими слова: [Феминисткое Антивоенное Сопротивление](https://t.me/femagainstwar)**. ** 

__#ФеміністычныАнтываеныСупраціў____ ____#ФеминисткоеАнтивоенноеСопротивление____ ____#невойне____ ____#нетвойне__",0,8820,21,1,1646489587,0,,0,,"[(❤, 34), (👍, 7)]","Сначала женщины, потом женщины","womenfirrrst",,"Феминистское Антивоенное Сопротивление"
233,1646475894,"channel","Это [видео](https://www.youtube.com/watch?v=LUH4JLcKQ_o) российского солдата (не пленного), который говорит о тяжелых условиях и потерях. Наше внимание оно привлекло утверждением, что их заставляют «подписывать какие-то бумаги», чтобы уволить «задним числом».",0,7947,93,1,1646489599,0,,0,,"[(🤯, 33), (🤬, 15), (🥰, 2)]","Conflict Intelligence Team","CITeam",,"Феминистское Антивоенное Сопротивление"
228,1646426597,"channel","🪖🤐 **Закон о военной цензуре**

Завтра вступит в силу пакет поправок в КоАП и УК про новую ответственность за публикации в интернете. 

1. Фейки о военной операции - сразу уголовка. Подследственность СКР. 

2. Призывы прекратить войну. Административная преюдиция, то есть сначала административка, затем уголовка. Когда призывы повлекли ущерб, уголовка сразу. Подследственность МВД (!). То есть работают Центры Э. 

3. Призывы к санкциям. Также адмпреюдиция. Тоже следствие ведут знатоки из СКР. 

‼️ Там, где есть административки, ответственность будет распространяться на все посты, в тч опубликованные ранее (тк доступны). 

**Поэтому рекомендую:**

- проверить свои соцсети за последние 10 дней, почистить спорные и сомнительные. Просмотрите также паблики своих близких и друзей. Можете не чистить, но теперь предупреждены. 

- посмотреть, насколько жёстко и массово будет применяться закон, и потом решать, как и что писать в [оставшихся] соцсетях.

Будут наезжать,[** пишите сюда**](https://t.me/NFP_Hotline)**, **будем защищать. Всем ☮️",0,5350,179,1,1646426625,0,,0,,"[(🤯, 63), (🤬, 47), (👍, 20), (😁, 2)]","Павел Чиков 🕊","forcelegale",,"Феминистское Антивоенное Сопротивление"
218,1646410992,"channel","⚡️ **Юлию Галямину оставляют в ОВД Аэропорт на ночь. Завтра, видимо, суд. Задержали прямо из ее машины, в пяти минутах от дома.**

По нашей информации, задержание связано с акцией протеста 6-го марта, принять участие в которой якобы призывала Галямина.

Очевидно, повод просто придумали, чтобы ее изолировать. Защищает адвокат от ОВД-инфо.",0,8028,9,1,1646411031,0,,0,,"[(🤬, 127), (👍, 11), (😢, 6), (😁, 1)]","Юлия Галямина","galyamina",,"Феминистское Антивоенное Сопротивление"
215,1646408416,"channel","Член Совета Федерации Людмила Нарусова рассказала о потерях российской армии в Украине.

«Вчера из зоны боевых действий в Украине были выведены срочники, которых заставляли подписать контракт или за них подписывали. Но только в итоге из роты в сто человек живых осталось четверо», — сказал она.

http://amp.gs/jZFKg",0,7143,37,1,1646408456,0,,0,,"[(🤯, 76), (😢, 36), (👍, 7), (❤, 3)]","Новая газета","novaya_pishet",,"Феминистское Антивоенное Сопротивление"
214,1646408061,"channel","Пока мы заняты восстановлением сайта, подписывайтесь на нашу рассылку. 

http://amp.gs/jZFvG

Два раза в день мы рассказываем о самых важных событиях к этому часу и о том, что можно сделать, чтобы остановить войну.

Мы также будем дублировать в рассылке все наши новые материалы, чтобы они сохранились у вас, даже если у вас нет доступа к нашему сайту и соцсетям.",0,6760,34,1,1646408078,0,,0,,"[(❤, 67), (👍, 2)]","DOXA","doxajournal",,"Феминистское Антивоенное Сопротивление"
201,1646375450,"channel","Адвокатка Мария Эйсмонт в пикете. Сегодня ее задержали.

Фото: Даниил Берман / Мария Эйсмонт / «Медиазона»",0,7104,4,1,1646375465,0,,0,,"[(🔥, 126), (❤, 34), (🥰, 6), (👍, 3)]","DOXA","doxajournal",,"Феминистское Антивоенное Сопротивление"
199,1646349233,"channel","**Друзья, если вы еще не установили приложение «Медузы», сделайте это, пожалуйста**,** прямо сейчас**

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

Собственно, чего уже ждать.",0,7207,4,1,1646349277,0,,0,,"[(😁, 36), (👍, 27)]","Медуза — LIVE","meduzalive",,"Феминистское Антивоенное Сопротивление"
181,1646317240,"channel","Мы, студенты и студентки высших учебных заведений России, возмущены происходящим в нашей стране. Мы не хотим беспомощно наблюдать, как от нашего имени совершаются чудовищные преступления, и отказываемся принимать текущее положение вещей. Мы призываем все академические и студенческие сообщества к солидарности вокруг решительного «НЕТ» войне, осознавая, что наша пассивность лишает нас самоуважения и отнимает всякое будущее.  

Мы считаем, что молчание, а тем более — поддержка происходящего со стороны российской Академии не просто приведет к изоляции и деградации российской науки, но и уничтожит все то, чему мы, учащиеся, посвящаем свою жизнь.

Наше существование разделилось на до и после в момент, когда взорвались первые российские снаряды на территории Украины. Жизнь уже никогда не будет прежней, и у нас есть выбор: либо не сделать ничего и смириться с отсутствием нас как сообщества, либо показать, что мы есть и получить шанс на другое будущее.

Начиная с пятницы 4-го марта, приходите в свои учебные заведения с надписями на одежде и сумках, отражающими антивоенную позицию. Напишите на медицинских масках «НЕТ ВОЙНЕ». Так мы сможем узнать друг друга. Чтобы поддерживать связь, добавляйте своих единомышленников в общие чаты, но не забывайте о мерах безопасности. Давайте объединяться друг с другом внутри вузов, курсов и групп.

Немолчание и солидарность — наше оружие. Давайте покажем, что нас — много, и все мы говорим свое решительное «НЕТ!».

__Вы можете ознакомиться с примерами и материалами для использования на __[__страничке нашей инициативы__](http://clck.ru/dWGuj)__.__",0,10173,41,1,1646317246,0,,0,,"[(❤, 125), (👍, 16), (🔥, 7)]","Студенческое антивоенное движение (САД)","antiwarstudents",,"Феминистское Антивоенное Сопротивление"
177,1646308957,"channel","Много людей в России выступили против войны с Украиной, петиция на change.org набрала более миллиона подписей. Предлагаю еще один способ визуализировать настроение общества для власти - напишите обращение депутату Госдумы.

Да, Госдума сейчас - марионеточный орган, но мы видим, что не все депутаты окончательно потеряли связь с реальностью. На данный момент Смолин, Мархаев, Матвеев, Тарбаев, Гартунг публично осудили войну в Украине. Я думаю, есть и достаточно сомневающихся, но не выступивших публично. Не все из них пользуются соцсетями и вообще понимают, что происходит в обществе. Есть надежда повлиять и на их картину мира.

Обращение депутату может отправить любой гражданин РФ. По закону у депутата есть 30 дней, за которые он должен рассмотреть обращение и дать ответ. У нас нет цели через обращение пристыдить депутатов или потребовать невозможного. Они уже давно нажимают на нужные кнопки по команде, вряд ли у нас получится унизить их еще сильнее, и вряд ли это что-то изменит. Поэтому я составил текст обращения, уважительный, но ясно дающий понять - мы хотим немедленного прекращения войны.

Суть обращения в том, чтобы депутат не смог отделаться стандартной отпиской о том, что это “не относится к полномочиям депутата Госдумы”, и был вынужден дать оценку происходящему. Чем большему количеству депутатов вы отправите обращение, тем лучше.

Обращение можно написать через сайт Госдумы или отправить письмом, и то и другое очень просто.


В первом случае алгоритм такой:

1. Найдите депутатов здесь, можно выбрать депутатов из своего региона или любых других: https://priemnaya.duma.gov.ru/ru/find_deputy/
Запишите или сохраните их ФИО.

2. Скачайте текст обращения отсюда, лучше в формате RTF, он поддерживается многими программами (Файл -> Скачать -> Текст в формате RTF) https://docs.google.com/document/d/1yPRrSkzDVOBJSbjwkZZ7AYm172nMFhD-BrONFk7SVfg

3. В скачанном файле вставьте ФИО депутата в заголовок и свои ФИО внизу. Лучше сразу сделайте много копий документа, чтобы послать обращения многим депутатам, сохраните каждый с именем депутата в названии файла.

4. Перейдите по ссылке Создать обращение: https://priemnaya.duma.gov.ru/ru/message/
Можете создать личный кабинет, чтобы не вводить свои данные каждый раз. На его активацию может потребоваться несколько минут, хотя сайт и пугает, что до двух дней.

5. Выберите тип обращения: Заявление. Javascript на сайте не позволяет вставлять готовый текст в поле ввода, нам нужно отключить выполнение javascript в браузере. Как это сделать читайте здесь: https://zanz.ru/otklyuchit-javascript-v-chrome-edge-firefox-opera-internet-explorer/
После того, как вы отключили javascript, вставьте текст в поле

6. На следующем шаге выберите тематику Международные отношения ->  Участие Российской Федерации в разрешении международных военных конфликтов.
Найдите нужного депутата в списке депутатов вашего региона, либо ниже в поиске по всем депутатам. Жмите Далее, вы великолепны!

Если вы не создавали личный кабинет, вам на почту придет запрос на подтверждение обращения, в нем надо будет нажать на ссылку.

7. Подпишитесь на этот канал, чтобы мы могли и дальше координировать свои действия
https://t.me/net_voine_22

Если сайт не работает, вы можете отправить обращение депутату обычным письмом. 
Выберите любых депутатов из списка: https://tinyurl.com/deputatigd
Скачайте текст: https://docs.google.com/document/d/1yPRrSkzDVOBJSbjwkZZ7AYm172nMFhD-BrONFk7SVfg, заполните, распечатайте и отправьте по адресу: 
103265, г. Москва, ул. Охотный ряд, дом 1. Депутату <ФИО>

Я сам отправил несколько электронных обращений вчера, сайт госдумы очнулся только к ближе к полуночи. Сегодня планирую продолжить. Дай бог здоровья интернет-приёмной.

Депутат МО Смольнинское в Санкт-Петербурге
Дмитрий Палюга",0,7467,389,1,1646308976,0,,0,,"[(👍, 54), (🔥, 7)]","Обращение к депутатам и чиновникам","obrashenie_k_deputatam",,"Феминистское Антивоенное Сопротивление"
175,1646308787,"channel","❗️**Полиция открыла охоту на антивоенных активисток и активистов, которые агитируют за акцию 6 марта. В Москве уже задержаны пять человек

**Сегодня утром полиция пришла к **еще двум** антивоенным активистам, поддержавшим СоцАльтернативу и агитировавшим за массовую акцию в Москве. Обоих пытаются ограничить в праве на звонок и пользование телефонами, информация поступает медленно. Сейчас известно, что обоим активистам вменяют ст. 20.2 КоАП — нарушение правил проведения публичных акций.

Джавид Мамедов, который был задержан в Москве более суток назад и с момента задержания был лишен всех средств связи, с огромным трудом был найден в ОМВД Перово. Сегодня его должны судить в Перовском районном суде, также по 20.2 КоАП, часть достоверно не известна. В картотеке Мосгорсуда его дело до сих пор не появилось. Защищать Джавида будет адвокатесса Юлия Кузнецова от ОВД Инфо.

В связи с большим давлением, которое оказывается на наших активисток, активистов, сторонников и сторонниц мы прекращаем публиковать их имена, чтобы не подтверждать их связь с организацией. Тем не менее мы предпринимаем все усилия, чтобы защитить их от преследования.

**Мы призываем всех, кто анонсирует акции 6 марта в своих городах, проявлять осторожность.** Если вы репостите призывы к акции, убедитесь, что по информации из ваших соцсетей вас нельзя деанонимизировать. Чтобы продолжать агитировать своих знакомых через сторис в Инстаграме, но не дать следить за вами сотрудникам центра «Э», рекомендуем временно, до 6 марта, сделать аккаунт закрытым (приватным). Ни в коем случае не делайте анонсы акций во ВКонтакте! При расклейке плакатов в крупных городах обращайте внимание на камеры.

#НЕТВОЙНЕ",0,6514,33,1,1646308844,0,,0,,"[(👍, 59), (😢, 10), (❤, 3), (👏, 1)]","Социалистическая Альтернатива","socialistnews",,"Феминистское Антивоенное Сопротивление"
